state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,postal_code,fips,cases_percapita,,2711.69
Oklahoma,6/26/2020,12343,377,396,2,3956971,OK,40,311.93,,
Oklahoma,6/27/2020,12642,384,299,7,3956971,OK,40,319.49,,
Oklahoma,6/28/2020,12944,385,302,1,3956971,OK,40,327.12,,
Oklahoma,6/29/2020,13172,385,228,0,3956971,OK,40,332.88,,
Oklahoma,6/30/2020,13757,387,585,1,3956971,OK,40,347.66,,
Oklahoma,7/1/2020,14112,389,356,2,3956971,OK,40,356.64,,
Oklahoma,7/2/2020,14539,395,427,6,3956971,OK,40,367.43,,
Oklahoma,7/3/2020,15065,398,526,3,3956971,OK,40,380.72,,
Oklahoma,7/4/2020,15645,398,580,0,3956971,OK,40,395.38,,
Oklahoma,7/5/2020,15928,398,283,0,3956971,OK,40,402.53,,
Oklahoma,7/6/2020,16362,399,434,1,3956971,OK,40,413.5,,
Oklahoma,7/7/2020,17220,404,858,5,3956971,OK,40,435.18,,
Oklahoma,7/8/2020,17893,407,673,3,3956971,OK,40,452.19,,
Oklahoma,7/9/2020,18496,410,603,3,3956971,OK,40,467.43,,
Oklahoma,7/10/2020,19092,416,596,6,3956971,OK,40,482.49,,
Oklahoma,7/11/2020,19779,421,687,5,3956971,OK,40,499.85,,
Oklahoma,7/12/2020,20235,422,456,1,3956971,OK,40,511.38,,
Oklahoma,7/13/2020,20745,424,511,2,3956971,OK,40,524.26,,
Oklahoma,7/14/2020,21738,428,993,4,3956971,OK,40,549.36,,
Oklahoma,7/15/2020,22813,432,1075,4,3956971,OK,40,576.53,,
Oklahoma,7/16/2020,23441,438,627,6,3956971,OK,40,592.4,,
Oklahoma,7/17/2020,24140,445,700,7,3956971,OK,40,610.06,,
Oklahoma,7/18/2020,25056,451,916,6,3956971,OK,40,633.21,,
Oklahoma,7/19/2020,25265,451,209,0,3956971,OK,40,638.49,,
Oklahoma,7/20/2020,25433,452,168,1,3956971,OK,40,642.74,,
Oklahoma,7/21/2020,26326,461,893,9,3956971,OK,40,665.31,,
Oklahoma,7/22/2020,27301,474,975,13,3956971,OK,40,689.95,,
Oklahoma,7/23/2020,27969,477,668,3,3956971,OK,40,706.83,,
Oklahoma,7/24/2020,29116,484,1147,7,3956971,OK,40,735.82,,
Oklahoma,7/25/2020,30081,496,965,12,3956971,OK,40,760.2,,
Oklahoma,7/26/2020,31285,496,1204,0,3956971,OK,40,790.63,,
Oklahoma,7/27/2020,32529,495,1242,-1,3956971,OK,40,822.07,,
Oklahoma,7/28/2020,33757,509,1229,14,3956971,OK,40,853.1,,
Oklahoma,7/29/2020,34605,523,848,14,3956971,OK,40,874.53,,
Oklahoma,7/30/2020,35710,536,1105,13,3956971,OK,40,902.46,,
Oklahoma,7/31/2020,36456,541,746,5,3956971,OK,40,921.31,,
Oklahoma,8/1/2020,37706,549,1250,8,3956971,OK,40,952.9,,
Oklahoma,8/2/2020,38201,550,495,1,3956971,OK,40,965.41,,
Oklahoma,8/3/2020,38586,551,385,1,3956971,OK,40,975.14,,
Oklahoma,8/4/2020,39452,566,866,15,3956971,OK,40,997.03,,
Oklahoma,8/5/2020,40555,583,1103,17,3956971,OK,40,1024.9,,
Oregon,2/28/2020,1,0,1,0,4217737,OR,41,0.02,,
Oregon,2/29/2020,1,0,0,0,4217737,OR,41,0.02,,
Oregon,3/1/2020,2,0,1,0,4217737,OR,41,0.05,,
Oregon,3/2/2020,2,0,0,0,4217737,OR,41,0.05,,
Oregon,3/3/2020,2,0,0,0,4217737,OR,41,0.05,,
Oregon,3/4/2020,2,0,0,0,4217737,OR,41,0.05,,
Oregon,3/5/2020,2,0,0,0,4217737,OR,41,0.05,,
Oregon,3/6/2020,2,0,0,0,4217737,OR,41,0.05,,
Oregon,3/7/2020,6,0,4,0,4217737,OR,41,0.14,,
Oregon,3/8/2020,13,0,7,0,4217737,OR,41,0.31,,
Oregon,3/9/2020,13,0,0,0,4217737,OR,41,0.31,,
Oregon,3/10/2020,14,0,1,0,4217737,OR,41,0.33,,
Oregon,3/11/2020,20,0,6,0,4217737,OR,41,0.47,,
Oregon,3/12/2020,30,0,10,0,4217737,OR,41,0.71,,
Oregon,3/13/2020,30,0,0,0,4217737,OR,41,0.71,,
Oregon,3/14/2020,36,1,6,1,4217737,OR,41,0.85,,
Oregon,3/15/2020,39,1,3,0,4217737,OR,41,0.92,,
Oregon,3/16/2020,46,1,7,0,4217737,OR,41,1.09,,
Oregon,3/17/2020,66,2,20,1,4217737,OR,41,1.56,,
Oregon,3/18/2020,74,3,8,1,4217737,OR,41,1.75,,
Oregon,3/19/2020,87,3,13,0,4217737,OR,41,2.06,,
Oregon,3/20/2020,114,3,27,0,4217737,OR,41,2.7,,
Oregon,3/21/2020,137,4,23,1,4217737,OR,41,3.25,,
Oregon,3/22/2020,161,5,24,1,4217737,OR,41,3.82,,
Oregon,3/23/2020,191,5,30,0,4217737,OR,41,4.53,,
Oregon,3/24/2020,209,8,18,3,4217737,OR,41,4.96,,
Oregon,3/25/2020,266,10,57,2,4217737,OR,41,6.31,,
Oregon,3/26/2020,316,11,50,1,4217737,OR,41,7.49,,
Oregon,3/27/2020,415,12,99,1,4217737,OR,41,9.84,,
Oregon,3/28/2020,480,13,65,1,4217737,OR,41,11.38,,
Oregon,3/29/2020,549,13,69,0,4217737,OR,41,13.02,,
Oregon,3/30/2020,607,16,58,3,4217737,OR,41,14.39,,
Oregon,3/31/2020,690,18,83,2,4217737,OR,41,16.36,,
Oregon,4/1/2020,737,19,47,1,4217737,OR,41,17.47,,
Oregon,4/2/2020,827,21,90,2,4217737,OR,41,19.61,,
Oregon,4/3/2020,899,22,72,1,4217737,OR,41,21.31,,
Oregon,4/4/2020,1000,26,101,4,4217737,OR,41,23.71,,
Oregon,4/5/2020,1068,27,68,1,4217737,OR,41,25.32,,
Oregon,4/6/2020,1132,29,64,2,4217737,OR,41,26.84,,
Oregon,4/7/2020,1181,33,49,4,4217737,OR,41,28,,
Oregon,4/8/2020,1239,38,58,5,4217737,OR,41,29.38,,
Oregon,4/9/2020,1321,44,82,6,4217737,OR,41,31.32,,
Oregon,4/10/2020,1371,48,50,4,4217737,OR,41,32.51,,
Oregon,4/11/2020,1447,51,76,3,4217737,OR,41,34.31,,
Oregon,4/12/2020,1527,52,80,1,4217737,OR,41,36.2,,
Oregon,4/13/2020,1584,53,57,1,4217737,OR,41,37.56,,
Oregon,4/14/2020,1633,55,49,2,4217737,OR,41,38.72,,
Oregon,4/15/2020,1663,58,30,3,4217737,OR,41,39.43,,
Oregon,4/16/2020,1736,64,73,6,4217737,OR,41,41.16,,
Oregon,4/17/2020,1785,70,49,6,4217737,OR,41,42.32,,
Oregon,4/18/2020,1844,72,59,2,4217737,OR,41,43.72,,
Oregon,4/19/2020,1910,74,66,2,4217737,OR,41,45.28,,
Oregon,4/20/2020,1956,75,46,1,4217737,OR,41,46.38,,
Oregon,4/21/2020,2002,78,46,3,4217737,OR,41,47.47,,
Oregon,4/22/2020,2059,78,57,0,4217737,OR,41,48.82,,
Oregon,4/23/2020,2127,83,68,5,4217737,OR,41,50.43,,
Oregon,4/24/2020,2177,86,50,3,4217737,OR,41,51.62,,
Oregon,4/25/2020,2253,87,76,1,4217737,OR,41,53.42,,
Oregon,4/26/2020,2311,91,58,4,4217737,OR,41,54.79,,
Oregon,4/27/2020,2354,92,43,1,4217737,OR,41,55.81,,
Oregon,4/28/2020,2385,99,31,7,4217737,OR,41,56.55,,
Oregon,4/29/2020,2446,101,61,2,4217737,OR,41,57.99,,
Oregon,4/30/2020,2510,103,64,2,4217737,OR,41,59.51,,
Oregon,5/1/2020,2579,104,69,1,4217737,OR,41,61.15,,
Oregon,5/2/2020,2635,109,56,5,4217737,OR,41,62.47,,
Oregon,5/3/2020,2680,109,45,0,4217737,OR,41,63.54,,
Oregon,5/4/2020,2759,109,79,0,4217737,OR,41,65.41,,
Oregon,5/5/2020,2839,113,80,4,4217737,OR,41,67.31,,
Oregon,5/6/2020,2916,115,77,2,4217737,OR,41,69.14,,
Oregon,5/7/2020,2989,121,73,6,4217737,OR,41,70.87,,
Oregon,5/8/2020,3068,124,79,3,4217737,OR,41,72.74,,
Oregon,5/9/2020,3160,127,92,3,4217737,OR,41,74.92,,
Oregon,5/10/2020,3228,127,68,0,4217737,OR,41,76.53,,
Oregon,5/11/2020,3286,130,58,3,4217737,OR,41,77.91,,
Oregon,5/12/2020,3359,130,73,0,4217737,OR,41,79.64,,
Oregon,5/13/2020,3416,134,57,4,4217737,OR,41,80.99,,
Oregon,5/14/2020,3479,137,63,3,4217737,OR,41,82.48,,
Oregon,5/15/2020,3541,137,62,0,4217737,OR,41,83.95,,
Oregon,5/16/2020,3612,137,71,0,4217737,OR,41,85.64,,
Oregon,5/17/2020,3623,137,11,0,4217737,OR,41,85.9,,
Oregon,5/18/2020,3687,138,64,1,4217737,OR,41,87.42,,
Oregon,5/19/2020,3726,140,39,2,4217737,OR,41,88.34,,
Oregon,5/20/2020,3801,144,75,4,4217737,OR,41,90.12,,
Oregon,5/21/2020,3817,145,16,1,4217737,OR,41,90.5,,
Oregon,5/22/2020,3864,147,47,2,4217737,OR,41,91.61,,
Oregon,5/23/2020,3888,147,24,0,4217737,OR,41,92.18,,
Oregon,5/24/2020,3927,148,39,1,4217737,OR,41,93.11,,
Oregon,5/25/2020,3949,148,22,0,4217737,OR,41,93.63,,
Oregon,5/26/2020,3968,148,19,0,4217737,OR,41,94.08,,
Oregon,5/27/2020,4041,148,73,0,4217737,OR,41,95.81,,
Oregon,5/28/2020,4087,151,46,3,4217737,OR,41,96.9,,
Oregon,5/29/2020,4133,151,46,0,4217737,OR,41,97.99,,
Oregon,5/30/2020,4185,153,52,2,4217737,OR,41,99.22,,
Oregon,5/31/2020,4243,153,58,0,4217737,OR,41,100.6,,
Oregon,6/1/2020,4303,154,60,1,4217737,OR,41,102.02,,
Oregon,6/2/2020,4338,157,35,3,4217737,OR,41,102.85,,
Oregon,6/3/2020,4399,159,61,2,4217737,OR,41,104.3,,
Oregon,6/4/2020,4475,159,76,0,4217737,OR,41,106.1,,
Oregon,6/5/2020,4585,161,110,2,4217737,OR,41,108.71,,
Oregon,6/6/2020,4672,163,87,2,4217737,OR,41,110.77,,
Oregon,6/7/2020,4809,164,137,1,4217737,OR,41,114.02,,
Oregon,6/8/2020,4927,164,118,0,4217737,OR,41,116.82,,
Oregon,6/9/2020,5027,169,100,5,4217737,OR,41,119.19,,
Oregon,6/10/2020,5099,169,72,0,4217737,OR,41,120.89,,
Oregon,6/11/2020,5252,171,153,2,4217737,OR,41,124.52,,
Oregon,6/12/2020,5388,174,136,3,4217737,OR,41,127.75,,
Oregon,6/13/2020,5543,175,155,1,4217737,OR,41,131.42,,
Oregon,6/14/2020,5644,176,101,1,4217737,OR,41,133.82,,
Oregon,6/15/2020,5831,180,187,4,4217737,OR,41,138.25,,
Oregon,6/16/2020,6111,182,280,2,4217737,OR,41,144.89,,
Oregon,6/17/2020,6235,183,124,1,4217737,OR,41,147.83,,
Oregon,6/18/2020,6390,187,155,4,4217737,OR,41,151.5,,
Oregon,6/19/2020,6592,188,202,1,4217737,OR,41,156.29,,
Oregon,6/20/2020,6682,188,90,0,4217737,OR,41,158.43,,
Oregon,6/21/2020,6945,190,263,2,4217737,OR,41,164.66,,
Oregon,6/22/2020,7115,192,170,2,4217737,OR,41,168.69,,
Oregon,6/23/2020,7317,192,202,0,4217737,OR,41,173.48,,
Oregon,6/24/2020,7462,195,145,3,4217737,OR,41,176.92,,
Oregon,6/25/2020,7605,199,143,4,4217737,OR,41,180.31,,
Oregon,6/26/2020,8008,204,403,5,4217737,OR,41,189.86,,
Oregon,6/27/2020,8110,204,102,0,4217737,OR,41,192.28,,
Oregon,6/28/2020,8348,204,238,0,4217737,OR,41,197.93,,
Oregon,6/29/2020,8509,207,161,3,4217737,OR,41,201.74,,
Oregon,6/30/2020,8695,210,186,3,4217737,OR,41,206.15,,
Oregon,7/1/2020,9019,211,324,1,4217737,OR,41,213.84,,
Oregon,7/2/2020,9344,212,325,1,4217737,OR,41,221.54,,
Oregon,7/3/2020,9643,215,299,3,4217737,OR,41,228.63,,
Oregon,7/4/2020,9937,216,294,1,4217737,OR,41,235.6,,
Oregon,7/5/2020,10237,218,300,2,4217737,OR,41,242.71,,
Oregon,7/6/2020,10413,218,176,0,4217737,OR,41,246.89,,
Oregon,7/7/2020,10654,224,241,6,4217737,OR,41,252.6,,
Oregon,7/8/2020,10872,228,218,4,4217737,OR,41,257.77,,
Oregon,7/9/2020,11247,233,375,5,4217737,OR,41,266.66,,
Oregon,7/10/2020,11501,235,254,2,4217737,OR,41,272.68,,
Oregon,7/11/2020,11851,235,350,0,4217737,OR,41,280.98,,
Oregon,7/12/2020,12170,237,319,2,4217737,OR,41,288.54,,
Oregon,7/13/2020,12511,240,341,3,4217737,OR,41,296.63,,
Oregon,7/14/2020,12834,247,323,7,4217737,OR,41,304.29,,
Oregon,7/15/2020,13129,249,295,2,4217737,OR,41,311.28,,
Oregon,7/16/2020,13541,252,412,3,4217737,OR,41,321.05,,
Oregon,7/17/2020,13842,256,301,4,4217737,OR,41,328.19,,
Oregon,7/18/2020,14231,259,389,3,4217737,OR,41,337.41,,
Oregon,7/19/2020,14586,262,355,3,4217737,OR,41,345.83,,
Oregon,7/20/2020,14907,264,321,2,4217737,OR,41,353.44,,
Oregon,7/21/2020,15257,272,350,8,4217737,OR,41,361.73,,
Oregon,7/22/2020,15436,274,179,2,4217737,OR,41,365.98,,
Oregon,7/23/2020,15765,277,329,3,4217737,OR,41,373.78,,
Oregon,7/24/2020,16172,285,407,8,4217737,OR,41,383.43,,
Oregon,7/25/2020,16492,286,320,1,4217737,OR,41,391.02,,
Oregon,7/26/2020,16764,291,272,5,4217737,OR,41,397.46,,
Oregon,7/27/2020,17122,289,358,-2,4217737,OR,41,405.95,,
Oregon,7/28/2020,17419,305,297,16,4217737,OR,41,412.99,,
Oregon,7/29/2020,17805,313,386,8,4217737,OR,41,422.15,,
Oregon,7/30/2020,18166,318,361,5,4217737,OR,41,430.7,,
Oregon,7/31/2020,18510,325,344,7,4217737,OR,41,438.86,,
Oregon,8/1/2020,18817,329,307,4,4217737,OR,41,446.14,,
Oregon,8/2/2020,19097,331,280,2,4217737,OR,41,452.78,,
Oregon,8/3/2020,19395,334,298,3,4217737,OR,41,459.84,,
Oregon,8/4/2020,19700,336,305,2,4217737,OR,41,467.08,,
Oregon,8/5/2020,19979,342,279,6,4217737,OR,41,473.69,,
Pennsylvania,3/6/2020,2,0,2,0,12801989,PA,42,0.02,,
Pennsylvania,3/7/2020,4,0,2,0,12801989,PA,42,0.03,,
Pennsylvania,3/8/2020,6,0,2,0,12801989,PA,42,0.05,,
Pennsylvania,3/9/2020,10,0,4,0,12801989,PA,42,0.08,,
Pennsylvania,3/10/2020,12,0,2,0,12801989,PA,42,0.09,,
Pennsylvania,3/11/2020,16,0,4,0,12801989,PA,42,0.12,,
Pennsylvania,3/12/2020,22,0,6,0,12801989,PA,42,0.17,,
Pennsylvania,3/13/2020,41,0,19,0,12801989,PA,42,0.32,,
Pennsylvania,3/14/2020,47,0,6,0,12801989,PA,42,0.37,,
Pennsylvania,3/15/2020,68,0,21,0,12801989,PA,42,0.53,,
Pennsylvania,3/16/2020,81,0,13,0,12801989,PA,42,0.63,,
Pennsylvania,3/17/2020,101,0,20,0,12801989,PA,42,0.79,,
Pennsylvania,3/18/2020,139,1,38,1,12801989,PA,42,1.09,,
Pennsylvania,3/19/2020,187,1,48,0,12801989,PA,42,1.46,,
Pennsylvania,3/20/2020,269,1,82,0,12801989,PA,42,2.1,,
Pennsylvania,3/21/2020,388,2,119,1,12801989,PA,42,3.03,,
Pennsylvania,3/22/2020,504,3,116,1,12801989,PA,42,3.94,,
Pennsylvania,3/23/2020,644,6,140,3,12801989,PA,42,5.03,,
Pennsylvania,3/24/2020,851,8,207,2,12801989,PA,42,6.65,,
Pennsylvania,3/25/2020,1151,12,300,4,12801989,PA,42,8.99,,
Pennsylvania,3/26/2020,1690,16,539,4,12801989,PA,42,13.2,,
Pennsylvania,3/27/2020,2217,23,527,7,12801989,PA,42,17.32,,
Pennsylvania,3/28/2020,2815,35,598,12,12801989,PA,42,21.99,,
Pennsylvania,3/29/2020,3441,40,626,5,12801989,PA,42,26.88,,
Pennsylvania,3/30/2020,4156,48,715,8,12801989,PA,42,32.46,,
Pennsylvania,3/31/2020,4997,72,841,24,12801989,PA,42,39.03,,
Pennsylvania,4/1/2020,5805,78,808,7,12801989,PA,42,45.34,,
Pennsylvania,4/2/2020,7021,91,1216,13,12801989,PA,42,54.84,,
Pennsylvania,4/3/2020,8420,102,1399,10,12801989,PA,42,65.77,,
Pennsylvania,4/4/2020,10110,140,1708,38,12801989,PA,42,78.97,,
Pennsylvania,4/5/2020,11590,159,1480,19,12801989,PA,42,90.53,,
Pennsylvania,4/6/2020,13075,170,1485,11,12801989,PA,42,102.13,,
Pennsylvania,4/7/2020,14582,241,1507,71,12801989,PA,42,113.9,,
Pennsylvania,4/8/2020,16414,313,1832,72,12801989,PA,42,128.21,,
Pennsylvania,4/9/2020,18379,344,1965,31,12801989,PA,42,143.56,,
Pennsylvania,4/10/2020,20128,435,1749,91,12801989,PA,42,157.23,,
Pennsylvania,4/11/2020,21774,515,1646,80,12801989,PA,42,170.08,,
Pennsylvania,4/12/2020,22955,525,1181,10,12801989,PA,42,179.31,,
Pennsylvania,4/13/2020,24295,563,1340,38,12801989,PA,42,189.78,,
Pennsylvania,4/14/2020,25591,746,1296,183,12801989,PA,42,199.9,,
Pennsylvania,4/15/2020,26804,833,1213,87,12801989,PA,42,209.37,,
Pennsylvania,4/16/2020,28314,940,1510,107,12801989,PA,42,221.17,,
Pennsylvania,4/17/2020,30121,1027,1807,87,12801989,PA,42,235.28,,
Pennsylvania,4/18/2020,31742,1150,1621,123,12801989,PA,42,247.95,,
Pennsylvania,4/19/2020,32992,1285,1250,135,12801989,PA,42,257.71,,
Pennsylvania,4/20/2020,34005,1366,1013,81,12801989,PA,42,265.62,,
Pennsylvania,4/21/2020,35384,1620,1379,254,12801989,PA,42,276.39,,
Pennsylvania,4/22/2020,36763,1720,1379,100,12801989,PA,42,287.17,,
Pennsylvania,4/23/2020,38334,1723,1571,3,12801989,PA,42,299.44,,
Pennsylvania,4/24/2020,40298,1786,1964,63,12801989,PA,42,314.78,,
Pennsylvania,4/25/2020,41626,1842,1328,56,12801989,PA,42,325.15,,
Pennsylvania,4/26/2020,42709,1871,1083,29,12801989,PA,42,333.61,,
Pennsylvania,4/27/2020,43728,1946,1019,75,12801989,PA,42,341.57,,
Pennsylvania,4/28/2020,45323,2092,1595,146,12801989,PA,42,354.03,,
Pennsylvania,4/29/2020,46191,2392,868,300,12801989,PA,42,360.81,,
Pennsylvania,4/30/2020,48224,2580,2033,188,12801989,PA,42,376.69,,
Pennsylvania,5/1/2020,49764,2671,1540,91,12801989,PA,42,388.72,,
Pennsylvania,5/2/2020,51071,2794,1307,123,12801989,PA,42,398.93,,
Pennsylvania,5/3/2020,52079,2843,1008,49,12801989,PA,42,406.8,,
Pennsylvania,5/4/2020,52992,2880,913,37,12801989,PA,42,413.94,,
Pennsylvania,5/5/2020,53967,3206,975,326,12801989,PA,42,421.55,,
Pennsylvania,5/6/2020,54989,3360,1022,154,12801989,PA,42,429.53,,
Pennsylvania,5/7/2020,56149,3599,1160,239,12801989,PA,42,438.6,,
Pennsylvania,5/8/2020,57501,3724,1352,125,12801989,PA,42,449.16,,
Pennsylvania,5/9/2020,58661,3793,1160,69,12801989,PA,42,458.22,,
Pennsylvania,5/10/2020,60037,3819,1376,26,12801989,PA,42,468.97,,
Pennsylvania,5/11/2020,60557,3846,520,27,12801989,PA,42,473.03,,
Pennsylvania,5/12/2020,61407,3924,850,78,12801989,PA,42,479.67,,
Pennsylvania,5/13/2020,62194,4104,787,180,12801989,PA,42,485.82,,
Pennsylvania,5/14/2020,63158,4298,964,194,12801989,PA,42,493.35,,
Pennsylvania,5/15/2020,64178,4432,1020,134,12801989,PA,42,501.31,,
Pennsylvania,5/16/2020,65228,4490,1050,58,12801989,PA,42,509.51,,
Pennsylvania,5/17/2020,65745,4504,517,14,12801989,PA,42,513.55,,
Pennsylvania,5/18/2020,66676,4554,931,50,12801989,PA,42,520.83,,
Pennsylvania,5/19/2020,67404,4669,728,115,12801989,PA,42,526.51,,
Pennsylvania,5/20/2020,68151,4794,747,125,12801989,PA,42,532.35,,
Pennsylvania,5/21/2020,69252,4887,1101,93,12801989,PA,42,540.95,,
Pennsylvania,5/22/2020,70305,5032,1053,145,12801989,PA,42,549.17,,
Pennsylvania,5/23/2020,71102,5121,797,89,12801989,PA,42,555.4,,
Pennsylvania,5/24/2020,71656,5145,554,24,12801989,PA,42,559.73,,
Pennsylvania,5/25/2020,72356,5159,700,14,12801989,PA,42,565.19,,
Pennsylvania,5/26/2020,72873,5175,517,16,12801989,PA,42,569.23,,
Pennsylvania,5/27/2020,73646,5290,773,115,12801989,PA,42,575.27,,
Pennsylvania,5/28/2020,74312,5397,666,107,12801989,PA,42,580.47,,
Pennsylvania,5/29/2020,75073,5467,761,70,12801989,PA,42,586.42,,
Pennsylvania,5/30/2020,75789,5537,716,70,12801989,PA,42,592.01,,
Pennsylvania,5/31/2020,76218,5555,429,18,12801989,PA,42,595.36,,
Pennsylvania,6/1/2020,76734,5574,516,19,12801989,PA,42,599.39,,
Pennsylvania,6/2/2020,77315,5670,581,96,12801989,PA,42,603.93,,
Pennsylvania,6/3/2020,77871,5742,556,72,12801989,PA,42,608.27,,
Pennsylvania,6/4/2020,78428,5862,557,120,12801989,PA,42,612.62,,
Pennsylvania,6/5/2020,78908,5952,480,90,12801989,PA,42,616.37,,
Pennsylvania,6/6/2020,79507,5986,599,34,12801989,PA,42,621.05,,
Pennsylvania,6/7/2020,80001,5997,494,11,12801989,PA,42,624.91,,
Pennsylvania,6/8/2020,80432,6007,431,10,12801989,PA,42,628.28,,
Pennsylvania,6/9/2020,80964,6070,532,63,12801989,PA,42,632.43,,
Pennsylvania,6/10/2020,81410,6143,446,73,12801989,PA,42,635.92,,
Pennsylvania,6/11/2020,81944,6187,534,44,12801989,PA,42,640.09,,
Pennsylvania,6/12/2020,82578,6229,634,42,12801989,PA,42,645.04,,
Pennsylvania,6/13/2020,82988,6264,410,35,12801989,PA,42,648.24,,
Pennsylvania,6/14/2020,83301,6275,313,11,12801989,PA,42,650.69,,
Pennsylvania,6/15/2020,83687,6307,386,32,12801989,PA,42,653.7,,
Pennsylvania,6/16/2020,84077,6337,390,30,12801989,PA,42,656.75,,
Pennsylvania,6/17/2020,84387,6376,310,39,12801989,PA,42,659.17,,
Pennsylvania,6/18/2020,84780,6417,393,41,12801989,PA,42,662.24,,
Pennsylvania,6/19/2020,85288,6446,508,29,12801989,PA,42,666.21,,
Pennsylvania,6/20/2020,85678,6467,390,21,12801989,PA,42,669.26,,
Pennsylvania,6/21/2020,86024,6472,346,5,12801989,PA,42,671.96,,
Pennsylvania,6/22/2020,86666,6475,642,3,12801989,PA,42,676.97,,
Pennsylvania,6/23/2020,87283,6511,617,36,12801989,PA,42,681.79,,
Pennsylvania,6/24/2020,87775,6568,492,57,12801989,PA,42,685.64,,
Pennsylvania,6/25/2020,88230,6602,455,34,12801989,PA,42,689.19,,
Pennsylvania,6/26/2020,88950,6625,720,23,12801989,PA,42,694.81,,
Pennsylvania,6/27/2020,89400,6652,450,27,12801989,PA,42,698.33,,
Pennsylvania,6/28/2020,89785,6655,385,3,12801989,PA,42,701.34,,
Pennsylvania,6/29/2020,90553,6663,768,8,12801989,PA,42,707.34,,
Pennsylvania,6/30/2020,91226,6695,673,32,12801989,PA,42,712.59,,
Pennsylvania,7/1/2020,91864,6704,638,9,12801989,PA,42,717.58,,
Pennsylvania,7/2/2020,92703,6758,839,54,12801989,PA,42,724.13,,
Pennsylvania,7/3/2020,93418,6790,715,32,12801989,PA,42,729.71,,
Pennsylvania,7/4/2020,93922,6793,504,3,12801989,PA,42,733.65,,
Pennsylvania,7/5/2020,94403,6797,481,4,12801989,PA,42,737.41,,
Pennsylvania,7/6/2020,95187,6798,784,1,12801989,PA,42,743.53,,
Pennsylvania,7/7/2020,95986,6835,799,37,12801989,PA,42,749.77,,
Pennsylvania,7/8/2020,96817,6864,831,29,12801989,PA,42,756.27,,
Pennsylvania,7/9/2020,97634,6895,817,31,12801989,PA,42,762.65,,
Pennsylvania,7/10/2020,98574,6929,940,34,12801989,PA,42,769.99,,
Pennsylvania,7/11/2020,99252,6945,678,16,12801989,PA,42,775.29,,
Pennsylvania,7/12/2020,99794,6950,542,5,12801989,PA,42,779.52,,
Pennsylvania,7/13/2020,100378,6955,584,5,12801989,PA,42,784.08,,
Pennsylvania,7/14/2020,101360,6973,982,18,12801989,PA,42,791.75,,
Pennsylvania,7/15/2020,102361,7011,1001,38,12801989,PA,42,799.57,,
Pennsylvania,7/16/2020,103169,7039,808,28,12801989,PA,42,805.88,,
Pennsylvania,7/17/2020,104172,7057,1003,18,12801989,PA,42,813.72,,
Pennsylvania,7/18/2020,104780,7068,608,11,12801989,PA,42,818.47,,
Pennsylvania,7/19/2020,105384,7074,604,6,12801989,PA,42,823.18,,
Pennsylvania,7/20/2020,106498,7076,1114,2,12801989,PA,42,831.89,,
Pennsylvania,7/21/2020,107460,7094,962,18,12801989,PA,42,839.4,,
Pennsylvania,7/22/2020,108267,7125,807,31,12801989,PA,42,845.7,,
Pennsylvania,7/23/2020,109153,7142,886,17,12801989,PA,42,852.63,,
Pennsylvania,7/24/2020,110342,7162,1189,20,12801989,PA,42,861.91,,
Pennsylvania,7/25/2020,111121,7167,779,5,12801989,PA,42,868,,
Pennsylvania,7/26/2020,111773,7170,652,3,12801989,PA,42,873.09,,
Pennsylvania,7/27/2020,112995,7174,1222,4,12801989,PA,42,882.64,,
Pennsylvania,7/28/2020,114129,7197,1134,23,12801989,PA,42,891.49,,
Pennsylvania,7/29/2020,114984,7219,855,22,12801989,PA,42,898.17,,
Pennsylvania,7/30/2020,115853,7248,869,29,12801989,PA,42,904.96,,
Pennsylvania,7/31/2020,116787,7261,934,13,12801989,PA,42,912.26,,
Pennsylvania,8/1/2020,117468,7270,681,9,12801989,PA,42,917.58,,
Pennsylvania,8/2/2020,118038,7274,570,4,12801989,PA,42,922.03,,
Pennsylvania,8/3/2020,118937,7276,899,2,12801989,PA,42,929.05,,
Pennsylvania,8/4/2020,119765,7296,828,20,12801989,PA,42,935.52,,
Pennsylvania,8/5/2020,120492,7310,727,14,12801989,PA,42,941.2,,
Rhode Island,3/1/2020,2,0,2,0,1059361,RI,44,0.19,,
Rhode Island,3/2/2020,2,0,0,0,1059361,RI,44,0.19,,
Rhode Island,3/3/2020,2,0,0,0,1059361,RI,44,0.19,,
Rhode Island,3/4/2020,2,0,0,0,1059361,RI,44,0.19,,
Rhode Island,3/5/2020,2,0,0,0,1059361,RI,44,0.19,,
Rhode Island,3/6/2020,3,0,1,0,1059361,RI,44,0.28,,
Rhode Island,3/7/2020,3,0,0,0,1059361,RI,44,0.28,,
Rhode Island,3/8/2020,3,0,0,0,1059361,RI,44,0.28,,
Rhode Island,3/9/2020,3,0,0,0,1059361,RI,44,0.28,,
Rhode Island,3/10/2020,5,0,2,0,1059361,RI,44,0.47,,
Rhode Island,3/11/2020,5,0,0,0,1059361,RI,44,0.47,,
Rhode Island,3/12/2020,5,0,0,0,1059361,RI,44,0.47,,
Rhode Island,3/13/2020,20,0,15,0,1059361,RI,44,1.89,,
Rhode Island,3/14/2020,20,0,0,0,1059361,RI,44,1.89,,
